id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
2089016,先史遗产 图什帕火箭,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功的场合，从卡组·额外卡组把1只「先史遗产」怪兽送去墓地，以场上1只表侧表示怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时下降送去墓地的怪兽的等级或者阶级×200。
②：场上的这张卡为素材作超量召唤的「No.」怪兽得到以下效果。
●这张卡在同1次的战斗阶段中最多2次可以向怪兽攻击。",,「先史遗产 图什帕火箭」效果适用中,,,,,,,,,,,,,,
2091298,星圣·鬼星团,"4星「星圣」怪兽×2
①：1回合1次，自己的「星圣」怪兽进行战斗的从伤害步骤开始时到伤害计算前，把这张卡1个超量素材取除才能发动。那只怪兽的攻击力直到回合结束时上升1000。这个效果在对方回合也能发动。",攻击上升,,,,,,,,,,,,,,,
2095764,水龙星-赑屃,"「水龙星-赑屃」的①的效果1回合只能使用1次。
①：自己场上的这张卡被战斗·效果破坏送去墓地时才能发动。从卡组把「水龙星-赑屃」以外的1只「龙星」怪兽攻击表示特殊召唤。
②：1回合1次，对方的主要阶段以及战斗阶段才能发动。只用自己场上的「龙星」怪兽为同调素材作同调召唤。
③：这张卡为同调素材的同调怪兽不受陷阱卡的效果影响。",特殊召唤,「水龙星-赑屃」效果适用中,,,,,,,,,,,,,,
2099841,笑容世界,①：场上的全部怪兽的攻击力直到回合结束时上升场上的怪兽数量×100。,,,,,,,,,,,,,,,,
2102065,死亡冰柱水马,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功的场合，以自己墓地1只水属性怪兽为对象才能发动。这张卡的攻击力直到回合结束时上升作为对象的怪兽的攻击力数值。
②：这张卡被送去墓地的场合，以自己场上1只水属性怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升1000。",,,,,,,,,,,,,,,,
2106266,走破的盖亚,"这个卡名的②的效果1回合只能使用1次。
①：只要自己的怪兽区域有「龙骑士 盖亚」存在，对方在战斗阶段中不能把效果发动。
②：可以从以下效果选择1个发动。
●把手卡1只「暗黑骑士 盖亚」怪兽给对方观看才能发动。从卡组把1只龙族·5星怪兽加入手卡。
●把手卡1只龙族·5星怪兽给对方观看才能发动。从卡组把1只「暗黑骑士 盖亚」怪兽加入手卡。",龙族·5星怪兽加入手卡,「暗黑骑士 盖亚」怪兽加入手卡,,,,,,,,,,,,,,
2111707,XY-神龙炮,"「X-首领加农」＋「Y-龙头」
把自己场上的上记卡除外的场合才能从额外卡组特殊召唤。这张卡不能作从墓地的特殊召唤。
①：丢弃1张手卡，以对方场上1张表侧表示的魔法·陷阱卡为对象才能发动。那张对方的表侧表示的卡破坏。",魔陷破坏,,,,,,,,,,,,,,,
2118022,兵主部,河童的首领，攻击力意外的高，守备力偏低。,,,,,,,,,,,,,,,,
2122975,陷阱捕获,自己把陷阱卡发动时，丢弃1张手卡连锁发动。连锁发动的陷阱卡被送去墓地时，那张卡回到手卡。,,,,,,,,,,,,,,,,
2129638,青眼双爆裂龙,"「青眼白龙」＋「青眼白龙」
这张卡用融合召唤以及以下方法才能特殊召唤。
●把自己的怪兽区域的上记卡送去墓地的场合可以从额外卡组特殊召唤（不需要「融合」）。
①：这张卡不会被战斗破坏。
②：这张卡在同1次的战斗阶段中最多2次可以向怪兽攻击。
③：这张卡的攻击没让对方怪兽被破坏的伤害步骤结束时才能发动。那只对方怪兽除外。",对方怪兽除外,,,,,,,,,,,,,,,
2130625,白衣天使,自己因战斗或者卡的效果受到伤害时才能发动。自己回复1000基本分。自己墓地有「白衣天使」存在的场合，再回复那个数量的500基本分。,,,,,,,,,,,,,,,,
2134346,阿修罗,这张卡不能特殊召唤。召唤·反转回合的结束阶段时回到主人的手卡。可以对对方场上的全部怪兽攻击1次。,回到手牌,,,,,,,,,,,,,,,
2137678,机皇兵 神陆一型,这张卡的攻击力上升这张卡以外的场上表侧表示存在的名字带有「机皇」的怪兽数量×100的数值。这张卡召唤成功时，可以选择对方场上表侧表示存在的1只怪兽，那只怪兽的攻击力直到结束阶段时变成一半。,攻击变成一半,,,,,,,,,,,,,,,
2139640,阿玛比埃姑娘,①：自己主要阶段1开始时，把手卡的这张卡给对方观看才能发动。双方玩家回复300基本分。,,,,,,,,,,,,,,,,
2144946,方程式运动员越野大奖赛,"这个卡名的②③的效果1回合各能使用1次。
①：只要这张卡在场地区域存在，场上的「方程式运动员」怪兽的等级只在主要阶段内上升2星。
②：自己的「方程式运动员」怪兽被战斗破坏时才能发动。对方手卡随机选1张丢弃。
③：场上的表侧表示的这张卡被效果破坏的场合才能发动。从卡组把「方程式运动员越野大奖赛」以外的1张「方程式运动员」卡加入手卡。",,,,,,,,,,,,,,,,
2148918,机甲忍法 锈蚀水雾,自己场上有名字带有「忍者」的怪兽存在，对方场上有怪兽特殊召唤时，那些特殊召唤的怪兽的攻击力变成一半。,攻击变化,,,,,,,,,,,,,,,
2158562,电子化女主角,①：这张卡上级召唤成功的场合发动。场上的表侧表示的魔法卡全部破坏。,破坏,,,,,,,,,,,,,,,
2191144,夜蝶刺客,"4星怪兽×3
1回合1次，把这张卡1个超量素材取除才能发动。这张卡的攻击力上升场上的超量素材数量×300的数值。",攻击上升,,,,,,,,,,,,,,,
2196767,传说的赌博师,"进行3次投掷硬币。
●3次都是表的场合，对方场上怪兽全部破坏。
●2次表的场合，对方手卡随机丢弃1张。
●1次表的场合，自己场上存在的1张卡破坏。
●3次都是里的场合，自己手卡全部丢弃。
这个效果1回合只有1次在自己的主要阶段才能使用。",投掷硬币,,,,,,,,,,,,,,,
2203790,XX-剑士 迅雷,"调整＋调整以外的名字带有「X-剑士」的怪兽1只以上
这张卡同调召唤成功时，可以选择场上存在的最多3张魔法·陷阱卡破坏。",破坏,,,,,,,,,,,,,,,
2204038,女武神·布伦希尔德,"①：这张卡的攻击力上升对方场上的怪兽数量×500。
②：这张卡不受对方的魔法卡的效果影响。
③：对方怪兽的攻击宣言时才能发动。这张卡的守备力下降1000，这个回合，自己的「女武神」怪兽不会被战斗破坏。",,,,,,,,,,,,,,,,
2204140,生者之书-禁断的咒术-,①：以自己墓地1只不死族怪兽和对方墓地1只怪兽为对象才能发动。那只自己的不死族怪兽特殊召唤。那只对方怪兽除外。,,,,,,,,,,,,,,,,
2220237,安全守卫者,"电子界族连接怪兽1只
这张卡不能作为连接素材。
①：「安全守卫者」在自己场上只能有1只表侧表示存在。
②：这张卡特殊召唤成功的回合，自己受到的效果伤害变成0。
③：自己因战斗·效果受到伤害的场合，1回合只有1次让那次伤害变成0。",,,,,,,,,,,,,,,,
2250266,变形斗士·订书机,"这张卡得到这张卡的表示形式的以下效果。
●攻击表示：只要这张卡在场上表侧表示存在，对方不能选择其他怪兽作为攻击对象。这张卡被战斗破坏的场合，把让这张卡破坏的怪兽的攻击力下降300。
●守备表示：这张卡不会被战斗破坏。这张卡被攻击的场合，那次伤害计算后选择对方场上表侧攻击表示存在的1只怪兽变成守备表示，这张卡的表示形式变成攻击表示。",攻击下降,变成攻击表示,,,,,,,,,,,,,,
2266498,复仇死者的续魂再结,①：把仪式召唤的手卡1只「复仇死者」仪式怪兽给对方观看。等级合计直到变成和给人观看的仪式怪兽的等级相同为止，选除外的自己的「复仇死者」怪兽任意数量里侧守备表示特殊召唤（同名卡最多1张）。那之后，那些里侧守备表示怪兽全部解放从手卡把那只仪式怪兽仪式召唤。,,,,,,,,,,,,,,,,
2273734,星因士 河鼓二,"「星因士 河鼓二」的效果1回合只能使用1次。
①：这张卡召唤·反转召唤·特殊召唤成功的场合，以「星因士 河鼓二」以外的自己墓地1只「星守」怪兽为对象才能发动。那只怪兽守备表示特殊召唤。这个效果的发动后，直到回合结束时「星守」怪兽以外的自己场上的怪兽不能攻击。",特殊召唤,,,,,,,,,,,,,,,
2287848,复仇死者的移魂再诞,"这个卡名的①②的效果1回合各能使用1次。
①：丢弃1张手卡，以自己墓地1只「复仇死者」怪兽和1张仪式魔法卡为对象才能发动。那只怪兽守备表示特殊召唤，那张仪式魔法卡加入手卡。
②：把墓地的这张卡除外，以除外的5只自己的不死族怪兽为对象才能发动。那些怪兽加入卡组洗切。那之后，自己从卡组抽1张。",,,,,,,,,,,,,,,,
2295440,一对一,①：从手卡把1只怪兽送去墓地才能发动。从手卡·卡组把1只1星怪兽特殊召唤。,,,,,,,,,,,,,,,,
2295831,拼图之圈,①：对方场上有怪兽3只以上存在，自己场上没有卡存在的场合，自己抽卡阶段通过把通常抽卡的这张卡持续公开，那个回合的主要阶段1才能发动。自己从卡组选1张卡，给双方确认加入手卡。,是否要持续公开「拼图之圈」？,,,,,,,,,,,,,,,
2311603,机关炮装甲车,装备着重型机枪的装甲车，再恶劣的地形都能逾越。,,,,,,,,,,,,,,,,
2314238,黑·魔·导,①：自己场上有「黑魔术师」存在的场合才能发动。对方场上的魔法·陷阱卡全部破坏。,,,,,,,,,,,,,,,,
2316186,魔法之国的王女-库兰,这张卡不能通常召唤。这张卡只能通过「王女的试炼」的效果才能特殊召唤。自己准备阶段时，给与对方基本分对方场上存在的怪兽数量×600分数值的伤害。,LP伤害,,,,,,,,,,,,,,,
2322421,王道战士,"「王道同调士」＋调整以外的怪兽2只以上
①：1回合1次，自己主要阶段才能发动。从卡组把1只2星以下的战士族·机械族怪兽特殊召唤。",特殊召唤,,,,,,,,,,,,,,,
2326738,死亡骆驼,"①：自己主要阶段才能发动。这张卡变成里侧守备表示（1回合只有1次）。
②：这张卡反转召唤成功的场合发动。自己从卡组抽1张。",变成里侧守备表示,抽一张卡,,,,,,,,,,,,,,
2333365,极星将 提尔,场上没有这张卡以外的名字带有「极星」的怪兽表侧表示存在的场合，这张卡破坏。只要这张卡在场上表侧表示存在，对方不能选择「极星将 提尔」以外的名字带有「极星」的怪兽作为攻击对象。,,,,,,,,,,,,,,,,
2347477,微码编码员,"这个卡名的①②的效果1回合各能使用1次。
①：把自己场上的电子界族怪兽作为「码语者」怪兽的连接素材的场合，手卡的这张卡也能作为连接素材。
②：这张卡作为「码语者」怪兽的连接素材从手卡·场上送去墓地的场合才能发动。从卡组把1张「电脑网」魔法·陷阱卡加入手卡。场上的这张卡为素材的场合可以把那1张改成1只电子界族·4星怪兽。",,从场上送去墓地,,,,,,,,,,,,,,
2356994,伟大天狗,这张卡不能特殊召唤。召唤·反转回合的结束阶段时回到主人的手卡。这张卡给与对方玩家战斗伤害的场合，跳过下次的对方回合的战斗阶段。,返回手牌,跳过战斗阶段,,,,,,,,,,,,,,
2359348,灵摆区,①：自己场上的怪兽只有灵摆怪兽的场合，以自己的灵摆区域2张卡为对象才能发动。那2张卡破坏，这个回合双方不能作灵摆召唤以外的特殊召唤。,,,,,,,,,,,,,,,,
2362787,救援光,①：支付800基本分，以除外的1只自己的光属性怪兽为对象才能发动。那只怪兽加入手卡。,,,,,,,,,,,,,,,,
2364438,魔妖回天,"这个卡名的卡在1回合只能发动1张。
①：从卡组选「魔妖回天」以外的1张「魔妖」卡加入手卡或送去墓地。",,,,,,,,,,,,,,,,
2368215,魔界剧团-高超导演,"「魔界剧团」灵摆怪兽1只
这个卡名的效果1回合只能使用1次。
①：以自己的灵摆区域1张卡为对象才能发动。那张卡特殊召唤。那之后，从卡组的怪兽以及自己的额外卡组的表侧表示的灵摆怪兽之中选和特殊召唤的怪兽卡名不同的1只「魔界剧团」灵摆怪兽在自己的灵摆区域放置。这个效果的发动后，直到回合结束时自己不是「魔界剧团」怪兽不能召唤·特殊召唤。",,,,,,,,,,,,,,,,
2370081,钢甲壳,水属性怪兽才能装备。装备怪兽的攻击力上升400，守备力下降200。,,,,,,,,,,,,,,,,
2371506,超量反射,场上的超量怪兽为对象的效果怪兽的效果·魔法·陷阱卡的发动无效并破坏。那之后，给与对方基本分800分伤害。,,,,,,,,,,,,,,,,
2376209,伯吉斯异兽·伊尔东钵,"①：以场上1只表侧表示怪兽为对象才能发动。那只怪兽的攻击力·守备力直到回合结束时上升500。
②：陷阱卡发动时，连锁那个发动才能把这个效果在墓地发动。这张卡变成通常怪兽（水族·水·2星·攻1200/守0）在怪兽区域特殊召唤（不当作陷阱卡使用）。这个效果特殊召唤的这张卡不受怪兽的效果影响，从场上离开的场合除外。",,,,,,,,,,,,,,,,
2377034,新炎狱刺猬,这张卡被战斗破坏的场合，选择对方墓地存在的1张卡从游戏中除外。场上存在的这张卡被卡的效果破坏的场合，选择自己墓地存在的「新炎狱刺猬」以外的1只守备力200以下的炎属性怪兽加入手卡。,除外,加入手卡,,,,,,,,,,,,,,
2390019,扰乱魔改造,"①：把额外卡组1只机械族·光属性的融合怪兽给对方观看，把自己的手卡·场上·墓地的「扰乱」怪兽任意数量除外才能发动。从自己的手卡·卡组·墓地选除外的怪兽数量的在给人观看的怪兽有卡名记述的融合素材怪兽特殊召唤（同名卡最多1张）。
②：把墓地的这张卡除外，以除外的3只自己的「扰乱」怪兽为对象才能发动。那些怪兽加入卡组洗切。那之后，自己从卡组抽1张。",是否继续选择怪兽除外？,,,,,,,,,,,,,,,
