id,ot,alias,setcode,type,atk,def,level,race,attribute,category
21844576,3,0,12296,17,1000,1000,3,1,8,0
21844577,3,21844576,12296,17,1000,1000,3,1,8,0
21858819,3,0,8323144,8388641,4000,4000,10,1,32,8650752
21862633,3,0,0,131074,0,0,0,0,0,256
21879581,3,0,0,4,0,0,0,0,0,0
21887175,11,0,18219276,67108897,3000,45,4,16777216,16,33628192
21887179,11,0,0,33,1700,1200,4,1,32,1048578
21888494,3,0,0,2,0,0,0,0,0,262144
21893603,11,0,253,33,100,2000,2,4,16,536
21900719,3,0,0,262146,0,0,0,0,0,40960
21908319,3,0,0,4,0,0,0,0,0,4194304
21915012,3,0,0,12321,0,600,4,4,16,0
21924381,3,0,111,4,0,0,0,0,0,16785408
21947653,3,0,24584,97,2400,1500,6,8,16,2
21954587,3,0,7667828,33,2400,1900,7,262144,2,295424
21970285,3,0,0,16777233,2300,1000,50528262,1,32,8192
21977828,3,0,86,33,0,2600,6,2048,32,262144
21984400,3,0,0,65538,0,0,0,0,0,67371024
21985407,3,0,345,131076,0,0,0,0,0,262160
21999001,3,0,229,33,1600,800,4,32,16,262144
22007085,3,0,345,2,0,0,0,0,0,262656
22009013,3,0,4106,33,2400,0,6,8,32,16
22011689,3,0,4339,33,1600,1000,4,1024,32,75505664
22020907,3,0,0,4,0,0,0,0,0,262144
22026707,3,0,0,17,600,500,2,2,32,0
22046459,11,0,0,262146,0,0,0,0,0,8192
22047978,3,0,0,4,0,0,0,0,0,2
22056710,3,0,142,33554465,3000,2100,8,16,32,1310720
22061412,3,0,12296,97,2600,2100,8,1,16,2098176
22070401,3,0,0,16777313,2800,2000,16842760,8192,32,2214600704
22073844,3,0,325,33554465,3200,3200,11,2,16,4456454
22076135,3,0,7667828,33,1700,1100,4,131072,2,2098192
22082163,3,0,4,131076,0,0,0,0,0,262144
22091345,3,0,159,33,900,900,2,512,8,16384
22091647,3,0,0,33,3000,2200,9,1,4,2147753990
22093873,3,0,40968,97,2700,1900,8,1,8,16843008
22110647,3,0,4123,8388641,2600,2200,7,32,8,17563651
22110648,3,31533705,4123,16401,0,0,3,32,8,0
22123627,3,0,0,2,0,0,0,0,0,288
22134079,3,0,46,33,1700,0,4,2,32,1056
22138839,3,0,4339,4129,2000,100,6,1024,32,262144
22147147,3,0,0,262146,0,0,0,0,0,1
22159429,11,0,251,262146,0,0,0,0,0,262146
22160245,3,0,24584,97,2100,1200,6,8,4,4210688
22171591,3,0,0,33,100,100,1,1048576,1,1049088
22174866,3,0,201,33,1400,1000,3,1024,1,8208
22180094,3,0,342,33,800,1000,2,1,32,327700
22198672,3,0,0,524290,0,0,0,0,0,0
22200403,3,0,0,33,1300,1400,4,1048576,8,73986
22201234,3,0,56,131076,0,0,0,0,0,65544
22205600,3,0,0,4,0,0,0,0,0,1
22211622,3,0,4344,16777249,0,0,218955783,8,32,2156142592
22219822,11,0,251,33,0,1000,2,4,16,262146
22227683,3,0,171,33,500,500,4,32,1,262152
22318971,3,0,0,4129,0,1000,2,16384,16,262144
22339232,3,0,0,33,300,200,1,16,32,263168
22346472,3,0,0,2,0,0,0,0,0,8192
22359980,3,0,0,131076,0,0,0,0,0,8192
22371016,3,0,1,33,1200,800,3,32,32,4
22373487,11,0,0,4,0,0,0,0,0,32
22377815,3,0,0,2081,1500,500,4,64,2,64
22382087,3,0,0,33,800,1000,3,512,8,262144
22386234,3,0,0,33,1500,1000,4,4,16,2
22398665,11,0,340,130,0,0,0,0,0,271376
22404675,3,0,0,33,800,1000,2,4096,16,262144
22404676,3,0,0,16401,800,1000,1,4096,16,0
22419772,3,0,82,33,1000,1000,3,4,8,32
22420202,11,0,340,33554465,2000,0,1,32,16,262400
22423493,3,0,170,67108897,1800,5,2,32,1,2147484160
22431243,3,0,270,2,0,0,0,0,0,1310720
22446869,3,0,7667828,33,1700,2400,7,64,2,262656
22454453,3,0,0,4,0,0,0,0,0,32
22479888,3,0,0,4,0,0,0,0,0,4194306
22493811,3,0,0,2,0,0,0,0,0,786432
22493812,3,0,0,16401,500,1200,4,2048,1,0
22499034,3,0,249,33,2400,1000,5,8388608,4,512
22499463,3,0,80,17,100,2000,4,524288,1,0
22510667,11,0,252,67108897,2400,138,3,1,1,16777216
22512237,3,0,0,33,2800,1500,7,32,1,0
22512406,3,0,43,33,1200,1800,4,1,8,131088
22530212,3,0,0,33,800,1600,4,2,32,4194368
22537443,3,0,0,65538,0,0,0,0,0,8388608
22539270,3,0,36,131074,0,0,0,0,0,262144
22555834,3,0,53,524290,0,0,0,0,0,9240
22567609,11,0,120,33,1000,100,2,16384,1,8650752
22586618,11,0,301,33,2900,2000,8,512,32,2147745793
22587018,3,0,0,33,1600,1000,4,65536,2,262144
22589918,3,0,0,65538,0,0,0,0,0,288
22593417,3,0,366,67108897,3000,170,4,16777216,32,4194368
22609617,3,0,0,33,1300,800,3,1,32,36864
22610082,3,0,0,2,0,0,0,0,0,4128
22617205,3,0,278659268,16777249,1900,0,117899268,8,16,3
22624373,11,0,56,33,1700,200,4,2,16,2049
22628574,3,0,0,4,0,0,0,0,0,8
22634473,3,0,0,4,0,0,0,0,0,2147483648
22638495,3,0,199,97,2000,2950,8,8192,2,17039360
22653490,3,0,0,8388641,1900,1600,4,4096,8,32
22657402,3,0,0,33,1000,0,4,16,32,262144
22662014,3,0,347,33,1800,1400,4,32,16,262656
22666164,3,0,0,33,1000,600,4,32,1,262144
22702055,3,0,0,524290,0,0,0,0,0,8192
22747316,3,0,0,1048580,0,0,0,0,0,-2147482607
22748199,3,0,0,4,0,0,0,0,0,2147549188
22751868,3,0,17,524290,0,0,0,0,0,265216
22754505,3,0,0,33,1100,0,3,256,1,262144
22765132,3,0,159,4,0,0,0,0,0,512
22790789,3,0,21,33,2100,1000,5,32,2,83888130
22796548,3,0,69,131074,0,0,0,0,0,256
22802010,3,0,0,4,0,0,0,0,0,134217730
22804410,3,0,0,33,0,0,10,8192,16,5513218
22804644,3,0,0,97,1900,1500,4,8192,32,2
22812068,3,0,43,33,1600,1200,5,1,1,262144
22819092,1,0,0,2,0,0,0,0,0,262656
22829942,3,0,70,524290,0,0,0,0,0,528
22835145,3,0,51,4129,1300,0,2,512,32,262144
22837504,3,0,55,4129,1700,300,4,512,8,16
22842126,3,0,190,2,0,0,0,0,0,768
22842214,3,0,0,33,1300,1000,5,32768,2,17833984
22855882,1,0,0,17,1400,800,4,1,32,0
22858242,3,0,0,8225,2500,1800,7,16384,1,65544
22862454,11,0,0,67108897,1400,40,2,16777216,16,0
22865492,3,0,20488,33,900,1100,3,1,32,262144
22866836,3,0,0,4,0,0,0,0,0,2051
22869904,3,0,0,4,0,0,0,0,0,2
22873798,3,0,0,33,1000,300,3,16384,1,262144
22888900,3,0,0,4,0,0,0,0,0,2147549184
22900219,3,0,282,97,3500,0,8,65536,1,90114
22900598,3,0,142,4,0,0,0,0,0,262144
22908820,3,0,12296,97,2500,1200,7,1,16,8707
22910685,3,0,0,17,500,1600,3,1024,1,0
22916281,11,0,253,17,1600,0,3,1048576,4,0
22923081,11,0,110,33,1600,1000,6,2,32,67117057
22933016,3,0,310,65538,0,0,0,0,0,263188
22953211,3,0,0,67108897,2000,168,3,32,8,786432
22953212,3,0,0,16401,2000,2000,4,32,8,0
22959079,3,0,8978494,2,0,0,0,0,0,4
22991179,3,0,0,131074,0,0,0,0,0,0
22993208,3,0,129,2,0,0,0,0,0,262656
22996376,3,0,0,33,2700,1500,7,16384,1,9232
23002292,11,0,0,1048580,0,0,0,0,0,512
23008320,3,0,87,2,0,0,0,0,0,512
23015896,3,0,129,33,2700,1700,8,512,4,262658
23020408,3,0,0,65538,0,0,0,0,0,260
23032273,1,0,0,17,900,600,3,8,32,0
23051413,3,0,42,33,2200,1500,6,2048,1,262144
23064604,3,0,0,33,2800,1000,8,16,32,1056
23068051,3,0,0,4,0,0,0,0,0,776
23085002,3,0,72,8388641,2100,2700,8,256,32,16785408
23087070,3,0,0,33,1600,1000,4,1024,1,0
23093604,3,0,4109,4129,100,0,2,1,1,20971520
23115241,3,0,4109,17,1800,1100,4,1,1,0
23116808,3,0,0,33,2200,1900,6,16,4,794626
23116809,3,0,0,16401,100,100,1,128,4,0
23118924,3,0,0,33,1500,1200,4,8,32,-2145353728
23122036,3,0,0,4,0,0,0,0,0,16777216
23147658,3,0,0,33,2000,1200,4,256,1,8704
23153227,1,0,373,2,0,0,0,0,0,512
23160024,3,0,0,524290,0,0,0,0,0,270592
23166823,3,0,280297668,16777249,1500,1000,117899267,1048576,8,0
23168060,3,0,0,33,1000,500,2,1,1,0
23171610,11,0,0,65538,0,0,0,0,0,8194
23187256,3,0,276758600,8388641,2500,2000,12,1,16,262144
23204029,3,0,13578248,97,3000,2600,9,1,32,2149580800
23205979,3,0,0,33,300,200,3,16,32,16777282
23212990,3,0,0,4,0,0,0,0,0,67108882
23213239,11,0,286,524290,0,0,0,0,0,3
23220533,3,0,345,33,1800,700,4,4,16,262172
23220863,3,0,0,16777249,1500,1800,50528260,65536,1,0
23232295,3,0,132,8388641,2200,2000,4,1,4,16785408
23234094,3,0,24654,33,100,2400,6,65536,4,3407872
23265313,3,0,0,2,0,0,0,0,0,0
23265594,3,0,0,1057,500,500,3,32,32,17833984
23269426,3,0,0,2,0,0,0,0,0,262144
23270035,3,0,0,4,0,0,0,0,0,512
23274061,3,0,14,33,700,100,3,4096,16,-2147450880
23282832,3,0,0,4,0,0,0,0,0,262144
23289281,3,0,0,33,1000,1000,3,1,1,8192
23296404,3,0,200,33,2600,1800,7,1,4,262192
23297235,11,0,44,33,1900,200,4,16384,4,262144
23299957,3,0,4118,2,0,0,0,0,0,1090781184
23303072,3,0,0,33554465,-2,0,8,8192,1,270336
23309606,3,0,109,33,2800,1800,6,8,4,8192
23314220,3,0,4206,2,0,0,0,0,0,264
23323812,3,0,0,4,0,0,0,0,0,8388610
23327298,3,0,0,4,0,0,0,0,0,1024
23331400,3,0,0,33,1600,1800,4,16777216,16,262144
23331401,3,0,0,16401,0,0,1,16777216,16,0
23338098,3,0,4147,8225,2600,2000,7,512,32,537141248
23361526,3,0,8214,12321,500,1000,3,32,8,262656
23377425,3,0,342,524290,0,0,0,0,0,16777728
23377694,3,0,159,16777249,500,2500,33685509,64,2,270336
23379054,3,0,0,4129,500,0,2,16,32,262144
23384666,3,0,0,33,1450,1450,3,32,1,262148
23401839,3,0,0,33,1400,1000,4,4,16,512
23401840,3,23401839,0,33,1400,1000,4,4,16,512
23408872,3,0,0,33,100,2000,1,64,2,262144
23421244,3,0,0,33,1000,1600,4,16,32,16777216
23424603,3,0,0,524290,0,0,0,0,0,8192
23431858,11,0,300,33,1500,2500,7,8388608,32,262164
23434538,11,0,0,33,500,200,2,2048,1,256
23440062,3,0,0,131076,0,0,0,0,0,2147745792
23440231,3,0,187,33554465,2900,2900,9,8,4,2147483653
23442438,3,0,0,131074,0,0,0,0,0,262144
23454876,3,0,4211,8388641,2500,1900,5,4,32,4194560
23459650,3,0,287,130,0,0,0,0,0,262147
23469398,3,0,54,33,1500,2600,8,32,1,262146
23471572,3,0,0,4,0,0,0,0,0,0
23499963,3,0,341,2,0,0,0,0,0,520
23516703,3,0,0,131076,0,0,0,0,0,0
23535429,3,0,82,33,0,1500,4,1,1,8192
23536866,3,0,0,33,1000,1900,5,131072,2,1074003968
23545031,3,0,7667828,67108897,1600,5,2,262144,2,270856
23557835,3,0,70,2,0,0,0,0,0,262144
23558733,3,0,0,33,2200,0,8,1024,4,4456454
23562407,3,0,8314,262146,0,0,0,0,0,8396800
23571046,3,0,0,33,800,800,2,32,1,262148
23581825,3,0,149,2,0,0,0,0,0,1074003968
23587624,3,0,0,2,0,0,0,0,0,33816576
23603403,3,0,186,8388641,3000,2000,8,512,32,8193
23615409,3,0,0,131074,0,0,0,0,0,1114112
23619206,11,0,301,33,1500,200,3,512,8,262156
23626223,3,0,0,131076,0,2500,7,256,1,33816579
23635815,3,0,0,17,1750,0,3,1024,1,0
23639291,3,0,0,4,0,0,0,0,0,262144
23649496,3,0,72,8388641,2200,2200,4,1048576,16,522
23656668,3,0,0,67108897,1000,1,1,1048576,32,16777248
23659124,1,0,0,17,2000,1700,6,262144,2,0
23672629,3,0,0,8388641,2500,1600,5,32768,2,1073742338
23681456,3,0,113,4,0,0,0,0,0,262144
23689428,3,0,295,67108897,1000,4,1,32,1,1090519040
23689697,3,0,0,33,2800,1000,8,64,2,9
23693634,3,0,0,8225,2800,1000,8,1,32,1318912
23701465,3,0,0,2,0,0,0,0,0,1024
23720856,3,0,5505167,33,1800,100,4,1,1,262144
23732205,11,0,0,67108897,1600,130,2,8192,32,4456454
23740893,3,0,179,33,0,0,1,32768,8,67108864
23756165,3,0,65,33,1000,1000,5,2,32,266240
23770284,3,0,0,33,2400,1000,6,8192,8,16801792
23771716,3,0,0,17,1800,800,4,131072,2,0
23776077,3,0,4221,8388641,2500,1800,6,128,4,50339844
23782705,3,0,54,33,1800,800,4,32,1,65536
23784496,11,0,8428,2,0,0,0,0,0,8388864
23790299,11,0,259,67108897,2800,45,4,2,32,16818182
23792058,3,0,8214,16777249,100,1600,101056516,32,8,16777728
23837054,11,0,353,4,0,0,0,0,0,786432
23837055,11,0,353,16401,0,0,2,524288,32,0
23842445,3,0,0,262146,0,0,0,0,0,4194304
23846921,3,0,5,33,3100,3100,8,4,16,134218752
23850421,3,0,0,33,1800,0,4,32,32,262148
23851033,3,0,153,161,2800,2500,7,8192,1,16
23857661,3,0,136,33,200,2100,4,16384,16,0
23869735,3,0,329,131076,0,0,0,0,0,1310720
23874409,3,0,17,8225,2600,1900,7,32,1,264192
23893227,11,0,4243,33,400,1500,2,32,16,262656
23898021,3,0,372,33,2000,0,3,8,32,512
23899727,3,0,7667828,33,1500,1200,3,64,2,262144
23912837,11,0,157,4,0,0,0,0,0,264192
23915499,3,0,0,33,1400,1600,3,8,32,262144
23924608,11,0,0,4,0,0,0,0,0,1
23927545,3,0,34,33,1700,1200,4,65536,4,8192
23927567,3,0,0,2097185,300,500,2,512,8,512
23931679,1,0,375,33,2000,1700,5,262144,2,512
23935886,3,0,300,67108897,2600,7,3,8388608,16,16777218
23950192,3,0,47,4129,1300,0,2,64,2,65536
23965037,3,0,0,130,0,0,0,0,0,262144
23971061,3,0,0,67108897,1500,130,2,16777216,32,16785408
23979249,3,0,136,33,1600,1900,4,32768,16,262400
23995346,3,0,221,65,4500,3800,12,8192,16,0
23995347,3,23995346,221,65,4500,3800,12,8192,16,0
23995348,3,23995346,221,65,4500,3800,12,8192,16,0
23998625,3,0,72,8388641,100,100,5,8,32,17047552
24010609,11,0,277,131074,0,0,0,0,0,33555464
24019092,3,0,200,16777233,1400,1900,33685508,1,4,1536
24019261,3,0,0,2,0,0,0,0,0,262144
24025620,3,0,0,33,700,1600,4,1,1,8192
24027078,3,0,0,33,1300,1600,3,2,32,2147483649
24037702,3,0,0,2,0,0,0,0,0,20
24040093,3,0,53,33,1700,1000,4,8,16,512
24050692,11,0,353,2,0,0,0,0,0,262152
24062258,3,0,0,33,1800,0,4,2,32,262144
24068492,3,0,0,4,0,0,0,0,0,4194304
24073068,11,0,252,33,1800,0,4,1,1,262656
24082387,3,0,0,4,0,0,0,0,0,4456456
24094258,3,0,225,67108897,1800,5,2,1048576,4,275
24094653,11,0,70,2,0,0,0,0,0,268697608
24094654,11,24094653,70,2,0,0,0,0,0,268697608
24096228,3,0,0,2,0,0,0,0,0,0
24096499,3,0,4455,4129,400,900,2,16384,1,0
24101897,3,0,141,33,400,900,2,2,32,2048
24103628,3,0,0,33,600,700,3,2,32,262144
24104865,3,0,12,33,2300,1500,6,524288,32,262144
24128274,3,0,0,33,1600,1800,5,1,2,33554432
24131534,3,0,200,16777233,0,2000,117899267,1,4,1536
24137081,3,0,0,33,300,0,3,64,2,139264
24140059,3,0,0,2097185,500,300,2,16384,32,512
24150026,3,0,17,33,2100,1100,4,32,1,2048
24154052,11,0,0,17,100,100,1,16777216,1,0
24158464,3,0,267,2097185,0,1800,3,8,32,262664
24175232,3,0,287,161,3000,1000,8,512,4,262146
24181936,3,0,0,131074,0,0,0,0,0,8192
24184846,3,0,132,33,100,1400,3,1,4,4
24194033,1,0,0,17,900,800,3,64,2,0
24207889,11,0,0,131076,0,0,0,0,0,8
24212820,3,0,4315,4,300,600,4,1,32,270348
24218047,11,0,0,33,1400,1100,3,8388608,4,1310720
24221739,3,0,0,33,1100,1900,4,8,1,0
24221808,3,0,69,8225,3300,3000,9,1048576,32,1310724
24224830,11,0,0,65538,0,0,0,0,0,2147483652
24226942,1,0,18809039,33554465,2400,1600,8,512,32,262148
24268052,3,0,0,4,0,0,0,0,0,256
24285858,3,0,0,2,0,0,0,0,0,1280
24291651,3,0,0,33,0,1800,4,1,16,2048
24294108,3,0,0,131074,0,0,0,0,0,4194305
24299458,3,0,285,65538,0,0,0,0,0,2147491840
24311372,3,0,0,17,2600,1900,7,8,32,0
24311595,3,0,22,33,1600,1800,6,32,4,16
24317029,3,0,46,2097185,1200,2000,4,2,32,262144
24326617,3,0,0,33,800,1000,4,64,2,262144
24348204,1,0,0,17,700,700,2,2,32,0
24348804,3,0,0,131076,0,0,0,0,0,2147485696
24361622,11,0,105,67108897,0,5,2,8192,16,262160
24362891,3,0,0,4,0,0,0,0,0,1310720
24382602,3,0,0,524290,0,0,0,0,0,8704
24384095,3,0,0,33,1200,900,3,512,8,1536
24393683,3,0,358,4,0,0,0,0,0,1828
24413299,3,0,0,33,2600,2000,8,8,32,4099
24419823,3,0,0,33,1500,1500,4,32,1,1024
24425055,3,0,0,4,0,0,0,0,0,0
24429467,3,0,0,131076,0,0,0,0,0,67109384
24432029,3,0,2,33,1600,1300,4,2,8,512
24433920,3,0,0,17,1750,2000,6,32,32,0
24433921,3,24433920,0,17,1750,2000,6,32,32,0
24435369,3,0,0,33,1500,700,4,64,2,32768
24449083,3,0,0,131074,0,0,0,0,0,262144
24484270,3,0,4167,67108897,1450,5,2,256,1,268436992
24487411,3,0,0,67108897,2100,41,3,16777216,32,2
24506253,3,0,112,33,1000,1800,5,256,1,17039360
24508238,11,0,0,33,100,100,1,512,32,12
24521754,3,0,0,33,0,3000,10,32,1,8195
24530661,3,0,0,17,1750,1000,4,16,1,0
24545464,3,0,0,4,0,0,0,0,0,2
24550676,3,0,223,97,3500,3000,10,32768,32,16809986
24557335,11,0,300,33,400,2000,4,8388608,2,262150
24566654,3,0,0,1048580,0,0,0,0,0,4227072
24573625,3,0,171,16777249,500,500,16842760,32,1,106496
24590232,3,0,0,4,0,0,0,0,0,262148
24610207,11,0,0,33,1600,1000,4,2,1,1073742080
24611934,3,0,0,17,1600,1200,4,8,32,0
24621460,3,0,17,4129,0,1900,3,32,1,2048
24623598,3,0,0,4,0,0,0,0,0,4
24635329,11,0,157,2097185,900,100,2,2,16,270336
24639891,3,0,358,17,2000,0,4,64,4,0
24643836,3,0,15,2,0,0,0,0,0,512
24644634,3,0,42,33,1800,1400,4,1024,1,262154
24658418,3,0,123,33,2000,0,8,65536,16,262144
24661486,3,0,0,33,1600,1200,4,64,2,67117056
24668830,3,0,0,262146,0,0,0,0,0,8192
24672164,3,0,155,97,1900,2000,7,4,16,268477456
24673894,3,0,0,4,0,0,0,0,0,12584960
24694698,3,0,42,33,1200,700,3,1024,1,1288
24696097,3,0,0,8225,3300,2500,10,8192,8,2147844099
24701066,3,0,295,8388641,2500,500,5,32,1,1074004488
24701235,3,0,0,545,800,1800,4,4,16,272
24707869,3,0,0,4,0,0,0,0,0,1048832
24721709,3,0,0,2,0,0,0,0,0,16
24725825,3,0,62,33,1000,1000,3,4096,16,4096
24731391,11,0,147,161,2500,2000,7,16777216,32,8704
24731453,3,0,0,33,2500,3000,10,32,1,4456449
24793135,3,0,0,524290,0,0,0,0,0,67109380
24799107,3,0,307,97,3500,2000,10,8192,16,2147745827
24838456,3,0,0,1048580,0,0,0,0,0,2147483651
24842059,3,0,0,67108897,300,1,1,16777216,32,2147745796
24845628,3,0,128,262146,0,0,0,0,0,512
24857466,3,0,0,33,2800,2500,8,8192,32,2151940099
24861088,3,0,112,33,1800,1500,4,32,16,262656
24874630,3,0,0,2,0,0,0,0,0,262144
24874631,3,0,0,16401,0,0,1,8,32,0
24882256,3,0,309,67108897,2300,42,3,16777216,4,4456450
24903843,3,0,212,4,1200,0,2,64,2,262404
24907044,11,0,4332,16777249,1500,1000,33685508,8,32,8192
24919805,3,0,0,33,1800,1000,4,32,1,4194816
24920410,3,0,0,4,0,0,0,0,0,8208
24940422,11,0,0,2,0,0,0,0,0,8712
24943456,3,0,39,8225,2300,1000,5,1,1,16640
24996659,3,0,14,4129,600,100,3,4096,16,16777216
25005816,3,0,0,4,0,0,0,0,0,8192
25034083,3,0,22,33,300,500,2,32,8,65536
25050038,3,0,0,4,0,0,0,0,0,8388656
25067275,3,0,0,65538,0,0,0,0,0,1024
25090294,3,0,0,2,0,0,0,0,0,262144
25109950,3,0,0,33,800,1300,3,1,2,8192
25119460,3,0,0,97,2100,2200,6,32,16,262146
25123082,3,0,4206,2,0,0,0,0,0,1057280
25123713,11,0,276,33,2500,1400,6,32768,1,4
25132288,3,0,0,8225,2600,2100,8,8192,16,2105344
25140659,11,0,286,2,0,0,0,0,0,272
25148255,3,0,67,4129,0,0,2,1,1,537133056
25163248,3,0,112,33,1500,700,3,32,1,0
25163979,11,0,254,524290,0,0,0,0,0,0
25165047,3,0,0,12321,2900,2400,8,8192,1,29360132
25166510,11,0,281,33,2800,1000,8,16777216,4,2147746816
25171661,3,0,11,33,800,500,2,1,32,16384
25173686,3,0,0,4,0,0,0,0,0,1
25200959,11,0,147,8225,1000,1000,3,16777216,16,262400
25206027,3,0,0,33,2200,1100,5,8192,32,262144
25221249,3,0,303,131076,0,0,0,0,0,67371016
25231813,3,0,0,262146,0,0,0,0,0,17825792
25236056,3,0,0,33554465,2400,1200,4,8192,32,0
25244515,3,0,179,33,1000,0,4,32768,8,1056768
25247218,3,0,0,33,2100,0,5,256,1,0
25259669,3,0,172,33,1400,0,4,1,1,264192
25262697,3,0,46,33,1500,1500,4,2,32,2048
25274141,11,0,0,65538,0,0,0,0,0,262656
25280974,11,0,0,33,1300,1500,4,2,32,1536
25290459,3,0,0,2,0,0,0,0,0,262144
25311006,3,0,0,2,0,0,0,0,0,4448
25334372,3,0,0,65538,0,0,0,0,0,8192
25339070,3,0,239,33,2600,2600,7,4,32,262176
25341652,3,0,109,8388641,1800,2300,4,8,32,16779264
25343017,3,0,0,33,0,2100,3,1048576,1,264196
25343280,3,0,0,33554465,2500,2000,6,16,16,1310720
25345186,3,0,0,2,0,0,0,0,0,2
25366484,3,0,12296,97,2500,2100,8,1,16,4202496
25373678,3,0,0,8225,2100,700,5,512,8,1310720
25377819,3,0,105,2,0,0,0,0,0,512
25397880,3,0,287,33,300,1200,2,2,8,1040
25401880,3,0,0,2,0,0,0,0,0,1049616
25407406,3,0,25,262146,0,0,0,0,0,9216
25407643,3,0,0,131074,0,0,0,0,0,65536
25415052,3,0,0,673,2500,3000,8,512,8,786480
25415053,3,0,0,16401,1500,1500,4,512,8,0
25415161,3,0,341,131076,0,0,0,0,0,2147754016
25419323,1,0,371,1048580,0,0,0,0,0,786432
25419324,1,0,371,16401,0,3000,10,65536,32,0
25435080,3,0,51,4,0,0,0,0,0,536879104
25449584,1,0,0,33,1000,2100,5,1,1,262152
25451383,3,0,0,33,2500,2000,8,8192,32,2147746080
25451652,3,0,239,33,3000,3000,11,4,32,8650760
25460258,11,0,0,33,2400,1200,5,8192,32,3407884
25472513,3,0,0,12321,100,800,2,4,16,2147745792
25484449,3,0,88,33,1500,1300,4,131072,2,262144
25494711,3,0,171,33,500,500,9,32,1,73728
25518020,3,0,0,131074,0,0,0,0,0,1318912
25524823,3,0,46,33,2000,1500,10,2,32,8194
25531465,3,0,0,33,600,500,2,2,16,1048608
25533642,11,0,259,33,500,300,1,2,2,131592
25538345,3,0,4315,33,600,1600,3,1,32,262156
25542642,3,0,219,131076,0,0,0,0,0,2147811332
25551951,3,0,0,33,2300,1200,6,32,32,134217731
25573054,3,0,0,65538,0,0,0,0,0,262144
25573115,2,0,0,4,0,0,0,0,0,2
25578802,3,0,0,131074,0,0,0,0,0,262144
25586143,3,0,4339,97,2500,2000,7,1024,32,8708
25607552,1,0,0,33,2000,2500,7,8192,8,262148
25614410,3,0,8,2,0,0,0,0,0,288
25629622,11,0,4332,16777249,2500,1800,50528263,8,32,1536
25642998,3,0,0,4,0,0,0,0,0,5308416
25643346,3,0,372,33,1000,1000,3,8,32,0
25652259,3,0,0,17,1500,1600,4,1,16,0
25652655,3,0,4119,4129,0,0,1,32,32,536872960
25654671,3,0,42,33,2100,400,4,2048,1,65536
25655502,3,0,0,65,2300,2000,7,8,32,0
25669282,3,0,0,4,0,0,0,0,0,262148
25682811,3,0,41,8225,2000,1200,8,8192,8,8192
25700114,3,0,128,4,0,0,0,0,0,512
25704359,3,0,192,131076,0,0,0,0,0,17047552
25716180,3,0,88,33,800,500,2,16384,1,16
25725326,3,0,288,67108897,1000,2,1,256,1,4
25726386,3,0,312,161,2000,3000,8,256,1,2147484707
25727454,3,0,0,33,200,200,2,128,4,8192
25733157,11,0,277,65538,0,0,0,0,0,50331648
25750986,3,0,207,4,0,0,0,0,0,8
25769732,3,0,0,262146,0,0,0,0,0,8192
25771826,3,0,1,33,1600,400,4,32,32,8192
25773409,3,0,0,33,1300,1800,3,256,1,32
25774450,3,0,0,2,0,0,0,0,0,4098
25788011,3,0,0,33,800,800,3,1048576,8,0
25789292,11,0,285,65538,0,0,0,0,0,2147491840
25793414,3,0,240,97,2800,2400,8,2,8,262144
25795273,3,0,0,4129,1600,1000,3,8388608,8,8192
25796442,3,0,0,131074,0,0,0,0,0,16777216
25800447,11,0,18415686,2,0,0,0,0,0,0
25811989,3,0,187,33554465,2200,0,5,8,4,16777228
25824484,3,0,144,33,2700,1800,8,1024,4,256
25833572,3,0,82,33554465,3750,3400,11,1,32,262144
25845518,3,0,41,2,0,0,0,0,0,262656
25847467,3,0,6,33,300,500,2,8,32,2
25853045,3,0,0,8388641,2100,600,4,32768,2,16785409
25857246,3,0,180,161,2900,1700,8,2,2,16777219
25857977,1,0,4271,16777249,2800,2000,67371016,8,32,8651811
25862681,3,0,0,8225,2100,3000,7,8192,16,8650753
25866285,3,0,42,4129,200,500,3,2048,1,65536
25880422,3,0,0,2,0,0,0,0,0,2048
25882881,1,0,0,17,900,1200,3,16,32,0
25904894,3,0,17,8225,3000,1500,9,32,1,17039364
25908748,3,0,333,131074,0,0,0,0,0,66056
25920413,3,0,12,33,1600,1800,4,524288,8,67379200
25924653,3,0,25,33,1700,300,4,32768,1,262176
25935625,3,0,158,4129,0,2000,2,8388608,32,0
25955164,3,0,0,33,2600,2200,7,4096,16,8192
25955749,11,0,277,2,0,0,0,0,0,3
25958491,3,0,0,8225,2100,2000,7,4,16,270336
25964547,3,0,305,4,0,0,0,0,0,512
25988873,3,0,41,4129,1200,800,2,8192,8,262144
26016357,3,0,113,33,800,2000,4,2,1,1072
26022485,3,0,0,131076,0,0,0,0,0,0
26034577,3,0,187,33554465,0,2000,2,8,4,36
26046205,3,0,0,33,400,800,2,1,32,256
26057276,3,0,156,33,700,1900,4,1,16,1032
26077387,11,0,4373,33,1500,1500,4,1,32,262144
26082117,3,0,84,33,1500,1000,4,2,32,0
26082229,3,0,101,33,1300,1200,3,128,4,33554432
26084285,3,0,46,33,1000,1000,4,2,32,2147483651
26096328,3,0,0,8388641,4000,4000,11,32,1,40960
26099457,3,0,0,2,0,0,0,0,0,0
26118970,3,0,4387,4129,1000,1800,3,8192,32,262656
26120084,3,0,0,65538,0,0,0,0,0,16
